temperature,humidity,pressure,wind_speed,rain
13.727005942368123,33.55351153623154,1014.3197526970156,19.44770862233466,0
42.53571532049581,32.22809191647998,1028.325939757999,5.171590863154987,0
31.599697090570253,91.5629122468933,1025.6096557874096,26.171836900644447,1
24.93292420985183,32.45915798645555,989.2339942816265,18.393487172077243,1
2.8009320221218257,34.47547535157679,988.9549681844884,4.7161165067086275,0
2.7997260168101326,78.34584361761674,996.0904620646947,28.870141724436206,1
-2.0958193915900267,50.4765858205486,1001.6644835804623,15.55096390005962,0
38.308807288746756,79.9039501259663,1004.507334884509,2.18695355614965,1
25.05575058716044,15.882954180794671,1020.7818330100007,18.804987132452016,0
30.403628889802278,53.88140743060459,983.4008259299501,7.595967210384307,0
-3.9707752852098777,13.025224016495436,982.080362253564,24.110803556319073,0
43.49549260809972,15.638788310981907,1003.5146337766346,24.53466220698572,1
36.622132040021086,91.57937080099698,1021.8298215282788,29.368420675639857,1
5.616955533913808,22.532083400583566,991.606120577389,15.056085930735112,1
4.091248360355031,57.91786140476954,1018.4902688753751,13.648706391832114,0
4.17022549267169,46.99860423406359,995.589688276418,22.60426816339442,0
10.212112147976885,41.26089936329584,1033.165166528811,3.9741196902577967,0
21.237821581611893,90.98500111185452,1033.741396655997,16.407465413793727,1
16.597250932105787,11.964105709794055,997.8372322568796,16.38742800392553,1
9.561457009902096,69.74107175580302,993.7996252377944,2.6841936843116168,0
25.592644736118974,96.70549907921954,1004.6782383239739,12.539522565207408,1
1.974693032602092,60.41513651156578,994.4318951108089,25.59854395701606,0
9.607232426760907,94.31402158297827,1020.3430305975022,25.684608659839807,1
13.318092164684586,14.703209135742139,1029.5638810728972,2.97712994759043,0
17.803499210851797,47.69139871667453,1020.385527854673,2.7216264824349254,0
34.25879806965068,33.414201186584606,1029.4610268349609,7.880864310058059,0
4.9836891079179875,75.77388684826568,1003.8195297324485,26.242981876619805,1
20.71172192068058,98.31673814475221,989.3790182425316,3.867077552204968,1
24.620728443102124,33.0877056199823,1024.2770568438555,21.59990407882339,0
-2.6774793640001135,68.8757141326667,1001.6284703084932,3.0349685883930966,0
25.37724259507192,27.82878694837661,1020.276249513748,18.69413561243476,0
3.526206184364577,60.879722911444894,996.238636518906,10.682018973574344,0
-1.7474203507360242,51.75392380195026,984.8737780884004,23.66741888897601,0
42.44427686266666,97.48047966683833,1039.5549077292658,7.010713464760908,0
43.28160165372797,64.76745454268199,989.372090475836,19.176054881698796,1
35.419867405823055,41.455573487813695,1039.3052596378088,7.070476037276548,0
10.230688458668535,20.268620639914005,1038.6367959539868,21.409808493364615,0
-0.11639429968080606,23.612214586144113,1027.6290862344824,26.210341036822463,0
29.211651325607846,30.27852369561116,1019.5653777249198,3.804053973802801,0
17.007624686980066,32.58699952062682,1014.6684230150651,25.997870657865107,0
1.1019117422389417,86.5554452057024,1031.96609272267,17.80725763242894,0
19.75884550556351,60.510050945427245,997.3663712971693,3.813314726010719,0
-3.28057394423908,57.10518202369298,1008.0608727490926,12.826255660791361,0
40.4660201039391,20.32919846822957,1017.1633981619901,4.825808804552937,0
7.938999080000846,87.41257240144915,1004.6714285521695,21.010436665997084,1
28.126114217699097,75.05328728876353,1005.6491872454161,22.76604403253849,1
10.585553804470548,16.090152571000143,999.817080050125,3.173895608183969,0
21.00340105889054,73.70515875067917,1013.8539090010721,15.18419558083933,1
22.335513967163983,58.918439560838145,1031.034471680907,24.438751680777514,0
4.242722776276352,17.355281117210044,992.0917026803787,28.084891246529896,0
43.47923138822793,51.247057737579084,1036.0659823252065,15.4055360022531,0
33.75664116805573,53.622665841704226,1021.3452592248938,28.50837670834221,0
41.97494707820945,24.91970861469482,1029.3963927608017,16.070669113680893,0
39.74136752138244,95.11283323002542,1013.3714415578007,11.82571483799724,1
24.894998940554256,86.49778343325957,1026.7710020854438,25.446093856586863,1
41.093711751155844,70.21201035961974,980.972023840368,14.789481313742671,1
-0.5753748974040249,51.606600490054646,1029.1028254867722,14.15707531693569,0
4.799143120957259,47.05889874260576,982.408331545122,14.709374682294849,0
-2.7386355544730967,68.58761204358588,1033.3948025817717,25.40355005609236,0
11.266516538163216,59.088868246621495,1039.5177648343185,24.958246250641565,0
14.4338644844741,15.604579529369705,997.6440477306066,12.105599773206336,1
8.567451588694796,56.12523838932985,992.6191133771476,9.99899579611575,0
36.436875457596464,82.57632555095556,1025.9218018314825,14.757840721173878,1
12.837666334679465,51.33158898372623,995.1815804552152,17.18317529211327,1
9.046725484369038,14.676091979884157,1031.9337429903321,7.150116318839909,0
22.134804157912424,80.76503794456298,986.1705555294486,23.818652541467717,1
2.046211248738132,28.122740392237695,987.5573117827615,14.594482971972687,0
35.109849037701984,33.275875139923485,1038.749093306037,10.021366452598787,0
-1.272467816011459,24.823571808906628,1020.4303338962003,3.2046297889197186,0
44.34434683002586,39.71935583843478,1030.813233465737,7.165354812108208,0
33.61223846483287,78.10763551197715,999.4597626410911,28.47843515267951,1
4.93578407670862,56.744727355354364,1020.5890249712363,9.152990604585797,0
-4.72389414381988,28.43931467356413,1015.6545096385158,5.065778681011059,0
35.77307142274171,89.00470703368367,1016.1890072073768,13.820183749649797,1
30.342867192380858,89.16236694563763,1020.9519475722633,9.21263230080746,0
31.450358402049368,88.35205825414062,1014.521550387746,1.0547775081358246,0
33.56351733429729,31.491659024338535,1005.74374215816,9.694356518382518,0
-1.2977674132954817,50.61154097628893,996.5553616628329,16.323258718184057,0
12.923286427213629,98.64906905267875,1026.1148798547922,16.551371160599007,1
0.7934529762564857,79.48112286789913,993.5763458001911,10.69676763530666,1
38.155171293779674,12.445067910300384,1021.5412583692648,13.419082687578019,0
26.164906341377897,15.868413213444285,993.9999693589596,28.96553754704299,1
11.54490124263246,51.75382391310995,1017.5198101972672,11.320454316909348,0
-1.822082485698818,91.82981852754041,1024.8246960277418,7.746804397799489,0
10.54911608578311,58.48316181574428,993.1228333343923,7.304011322002804,0
11.259166101337353,54.80312572308612,983.5965980516785,13.732938381124026,1
31.480308916903205,19.492632996096752,987.8584245796504,22.78560446150832,1
26.877873567760656,69.11020942518647,1016.3598180362616,6.1796455256541964,0
39.36063712881633,83.9892844540203,1030.9667843735442,21.278883814223043,1
18.610746258097464,44.23780067568061,982.6998092741254,0.6344947004824886,0
0.9797122969150855,79.80506658327947,1024.0490755424987,12.56798933951838,0
30.66223936114975,96.80289885107304,1000.4791187570031,23.275951956083606,1
33.03925243084487,28.338981321492017,1008.7117021951714,10.161988673232942,1
23.063859878474812,57.09966680752672,1035.7315729907339,16.912113043361984,0
33.54835899772805,35.8424162276118,999.9182902841508,6.149376984777324,0
19.689779818219538,81.35689771304554,1007.9202160363692,22.25986173378517,1
21.136641469099704,61.98340292930418,980.8209448856409,1.5683730980627886,0
16.37705091792748,67.11241757952735,984.8959232002903,25.57627934626501,1
-3.729043662795241,81.81227436543047,995.515495468087,5.945891592650044,1
0.3945713496652221,45.63734253962094,981.6711344492645,26.23194095124992,0
-3.4285407156632877,92.3581061566339,1017.882519562895,10.57587723901552,0
26.82052056318902,57.9725980521526,1005.5839014080974,21.680507234234597,1
10.717799053816334,24.21593405518132,1012.8887121636814,9.576758933585655,0
20.42853455823514,72.63092063519221,990.4788311537798,27.177350137039426,1
40.37832369630465,81.3935215394429,997.7559217661969,3.7991137655512306,1
7.4646114574437465,38.5085509360774,1019.8294684911635,5.355593678177961,0
15.519146151781488,87.14613312988777,1037.918163417824,14.790903754764068,1
32.77755692715243,91.55289292891898,983.0250064161326,2.458153171144384,1
6.439908274581123,34.921403864002805,1033.4230592513159,5.879405541052858,0
-1.1510045085603506,98.51693254436998,1014.6128720786725,28.31299146636043,0
9.4875726456884,22.664037524388256,1013.8351740053374,29.294689834436614,0
3.061064362700222,28.181410156224096,1010.0167121124656,11.287779879912659,0
41.484882617128655,26.580235531422353,984.163645154251,27.698580630418068,1
